
Generated at: 2021/03/22 11:54:51
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - PHLDA1
KLF4
IER3
ZFP36
IGFBP2
SYT7
IRS2
MYC
DUSP10
NR4A1
GPAM
IL1RN
P4HA1
MAMDC4
CYR61
MAFF
SIK1
ATF3
EGR1
LRRC31
KLF6
SDC4
UBD
FMO1
JUNB
JUN
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (2)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
FMO1,Q01740,,hsa-miR-29c-3p,0.45322626853269,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
IRS2,Q9Y4H2,,hsa-let-7g-3p,0.45305875158028,10,Very High,Cupid|DIANA|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar
IRS2,Q9Y4H2,,hsa-miR-133b,0.452855285589623,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|Mirza-G|RepTar|TargetSpy
SYT7,O43581,,hsa-miR-125a-3p,0.452809356629616,11,Very High,BCmicrO|CoMeTa|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid|TargetRank
EGR1,P18146,,hsa-miR-1236-3p,0.452676858923582,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-186-5p,0.452554573949762,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-199b-5p,0.452347706113751,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid|TargetSpy
JUN,P05412,,hsa-miR-612,0.451837470381471,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid
KLF4,O43474,,hsa-miR-1263,0.451791314234091,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetSpy
SIK1,P57059,,hsa-miR-761,0.450080003991724,10,Very High,DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
GPAM,Q9HCL2,,hsa-miR-607,0.449403326376669,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetSpy
ATF3,P18847,,hsa-miR-215-5p,0.449308798451222,14,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-142-5p,0.449300575222492,7,Very High,CoMeTa|Cupid|MirAncesTar|MirMAP|RepTar|RNAhybrid|TargetScan
KLF6,Q99612,,hsa-miR-381-3p,0.448962496070177,9,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-340-5p,0.447840659298622,10,Very High,DIANA|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|TargetScan
IRS2,Q9Y4H2,,hsa-miR-588,0.447459756301646,14,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|TargetRank
EGR1,P18146,,hsa-miR-146b-5p,0.447223883326882,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-103a-3p,0.447213653044311,11,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|RepTar
EGR1,P18146,,hsa-miR-335-5p,0.447212619782662,11,Very High,BCmicrO|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
SIK1,P57059,,hsa-miR-922,0.446935016605516,9,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetRank
ZFP36,P26651,,hsa-miR-374b-5p,0.446876816645602,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
SIK1,P57059,,hsa-miR-215-5p,0.446863781544474,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar
EGR1,P18146,,hsa-miR-374c-5p,0.446861782099773,12,Very High,Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-150-5p,0.446659983639541,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid
IL1RN,P18510,,hsa-miR-485-3p,0.445935056950446,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|MirTar|RNAhybrid|TargetRank|TargetSpy
IGFBP2,P18065,,hsa-miR-592,0.445763512588858,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetSpy
MYC,P01106,,hsa-miR-135b-5p,0.44508663266295,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
IRS2,Q9Y4H2,,hsa-miR-543,0.444821689164331,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank|TargetSpy
SDC4,P31431,,hsa-miR-130a-3p,0.444547715024618,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-107,0.444456281453939,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetSpy
SIK1,P57059,,hsa-miR-185-5p,0.443671721089252,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank
SYT7,O43581,,hsa-miR-125b-5p,0.443623713144329,11,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan
IRS2,Q9Y4H2,,hsa-let-7a-2-3p,0.443461585738926,10,Very High,Cupid|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar
KLF6,Q99612,,hsa-miR-607,0.442994218266856,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetSpy
ZFP36,P26651,,hsa-miR-96-5p,0.442824221328309,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid
SDC4,P31431,,hsa-miR-454-3p,0.442819637848667,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-107,0.442715949606801,11,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|RepTar
EGR1,P18146,,hsa-miR-936,0.442680774323703,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
EGR1,P18146,,hsa-miR-146a-5p,0.442674451144252,14,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-519d-3p,0.442446902347213,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|TargetRank
EGR1,P18146,,hsa-miR-580-3p,0.442436065941668,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
IRS2,Q9Y4H2,,hsa-miR-103a-3p,0.441453025176953,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar
IRS2,Q9Y4H2,,hsa-miR-766-3p,0.441399392227618,11,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|TargetRank
EGR1,P18146,,hsa-miR-9-5p,0.440801698721022,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
SDC4,P31431,,hsa-miR-199b-5p,0.440573870113311,6,Very High,BCmicrO|MAMI|MirAncesTar|mirCoX|miRTar2GO|RNAhybrid
EGR1,P18146,,hsa-miR-548a-5p,0.440563435300353,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
EGR1,P18146,,hsa-miR-92b-3p,0.440498598387745,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
SDC4,P31431,,hsa-miR-7-5p,0.440259204982027,12,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
SYT7,O43581,,hsa-miR-29a-3p,0.440134065751962,10,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirCoX|MirMAP|RepTar|RNAhybrid|TargetScan
SYT7,O43581,,hsa-miR-4500,0.440115134256031,10,Very High,BiTargeting|DIANA|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
SYT7,O43581,,hsa-miR-147a,0.439798523208526,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-221-3p,0.439548235512784,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar
EGR1,P18146,,hsa-miR-548j-5p,0.439375501660202,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
EGR1,P18146,,hsa-miR-548d-3p,0.438725842285456,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetSpy
ATF3,P18847,,hsa-miR-9-5p,0.438189809346074,13,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid
ATF3,P18847,,hsa-miR-1224-5p,0.437691111098681,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|PITA|RNA22|RNAhybrid
MAFF,Q9ULX9,,hsa-miR-423-5p,0.436467360119312,14,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-1264,0.436378273136745,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|TargetSpy
GPAM,Q9HCL2,,hsa-miR-548g-3p,0.436263209702128,10,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar
GPAM,Q9HCL2,,hsa-miR-586,0.435349328325221,13,Very High,BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetSpy
SYT7,O43581,,hsa-miR-24-3p,0.435154149582518,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MultiMiTar|PITA|RepTar|RNAhybrid
KLF6,Q99612,,hsa-miR-630,0.435079307988443,13,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
SYT7,O43581,,hsa-miR-143-3p,0.43488887659287,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-497-5p,0.43482160840715,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
GPAM,Q9HCL2,,hsa-miR-567,0.434530034833757,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank|TargetSpy
SIK1,P57059,,hsa-miR-525-5p,0.434163230725726,11,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|MirSNP|PACCMIT|RepTar
EGR1,P18146,,hsa-miR-548i,0.434147288764225,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RNAhybrid
LRRC31,Q6UY01,,hsa-miR-380-3p,0.434054610339258,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
SYT7,O43581,,hsa-miR-93-5p,0.433952183907229,8,Very High,CoMeTa|MBStar|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNAhybrid|TargetScan
SYT7,O43581,,hsa-miR-29b-3p,0.433938480236532,9,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|MirMAP|RepTar|RNAhybrid|TargetScan
SYT7,O43581,,hsa-miR-125a-5p,0.433825543763674,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan
KLF6,Q99612,,hsa-miR-466,0.43371992128961,10,Very High,BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-20b-5p,0.433536433264525,12,Very High,BCmicrO|BiTargeting|MBStar|microrna.org|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-224-5p,0.433310630348523,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid
JUNB,P17275,,hsa-miR-663a,0.433085132476272,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MultiMiTar|PACCMIT|RepTar|RNAhybrid
KLF6,Q99612,,hsa-miR-27a-3p,0.433054355976564,9,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-186-5p,0.432801591063325,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
LRRC31,Q6UY01,,hsa-miR-5011-5p,0.432523965573023,9,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid
EGR1,P18146,,hsa-miR-548c-3p,0.43225798836028,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
MYC,P01106,,hsa-miR-1294,0.431669195521979,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
CYR61,O00622,,hsa-miR-570-3p,0.431457933623715,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
DUSP10,Q9Y6W6,,hsa-miR-181b-5p,0.431434881500691,9,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
PHLDA1,Q8WV24,,hsa-miR-200b-3p,0.431176995986643,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar
JUN,P05412,,hsa-miR-583,0.43102957630049,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-616-5p,0.430838558670747,10,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar
IRS2,Q9Y4H2,,hsa-miR-3607-3p,0.429963760371337,9,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
ZFP36,P26651,,hsa-miR-513a-5p,0.429879048236165,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
CYR61,O00622,,hsa-miR-449a,0.429487973005929,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid|TargetSpy
ATF3,P18847,,hsa-miR-637,0.429404896457821,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
ATF3,P18847,,hsa-miR-542-3p,0.429351053103001,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PITA|RepTar|RNA22|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-579-3p,0.42919600628645,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank
IRS2,Q9Y4H2,,hsa-miR-548c-5p,0.429161653585358,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank|TargetSpy
KLF4,O43474,,hsa-miR-346,0.428986535509896,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetSpy
CYR61,O00622,,hsa-miR-218-5p,0.42876423042697,12,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
SIK1,P57059,,hsa-miR-548d-3p,0.428330889264182,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-142-5p,0.427513662890014,10,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|TargetScan
EGR1,P18146,,hsa-miR-1288-3p,0.427474725674401,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
SDC4,P31431,,hsa-miR-548k,0.427440563110315,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetSpy
DUSP10,Q9Y6W6,,hsa-miR-17-5p,0.426975079736097,12,Very High,BCmicrO|BiTargeting|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-429,0.426747664107158,13,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetSpy
JUN,P05412,,hsa-miR-455-3p,0.426687501963059,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|PACCMIT|RepTar|RNA22|RNAhybrid|TargetSpy
NR4A1,P22736,,hsa-miR-384,0.42599523052233,12,Very High,CoMeTa|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
DUSP10,Q9Y6W6,,hsa-miR-21-5p,0.425885134096423,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
GPAM,Q9HCL2,,hsa-miR-7-5p,0.424556406754157,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MultiMiTar|RepTar
SDC4,P31431,,hsa-miR-637,0.424525691923436,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
GPAM,Q9HCL2,,hsa-miR-15b-5p,0.424378389730955,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
FMO1,Q01740,,hsa-miR-29b-3p,0.423953400390779,12,Very High,BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
KLF4,O43474,,hsa-miR-301b-3p,0.423655467994861,9,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|MultiMiTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-648,0.422377308883294,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar
CYR61,O00622,,hsa-miR-16-1-3p,0.422211871817423,13,Very High,DIANA|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNA22|RNAhybrid
EGR1,P18146,,hsa-miR-620,0.42180435056712,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
ATF3,P18847,,hsa-miR-516b-5p,0.421711830992964,14,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid|TargetRank
DUSP10,Q9Y6W6,,hsa-miR-525-5p,0.421706004750827,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank|TargetSpy
SDC4,P31431,,hsa-miR-142-3p,0.421416123239282,11,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
SDC4,P31431,,hsa-miR-769-3p,0.421245460413802,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
KLF6,Q99612,,hsa-miR-135a-5p,0.420606291551171,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|RNAhybrid
FMO1,Q01740,,hsa-miR-29a-3p,0.420231289183243,13,Very High,DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|mirCoX|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
IRS2,Q9Y4H2,,hsa-miR-330-3p,0.420023040262324,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|TargetSpy
SYT7,O43581,,hsa-miR-4319,0.419649749634676,10,Very High,BiTargeting|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan
DUSP10,Q9Y6W6,,hsa-miR-511-5p,0.418818229256327,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
