ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8166266	0.604	0.39438961	8.61e-01	-5.4454	6.57e-02	NHS	NHS actin remodeling regulator
8016870	0.604	0.39438987	-8.61e-01	-5.4454	-8.52e-02	MRPS23	mitochondrial ribosomal protein S23
8122196	0.6041	0.39441746	-8.60e-01	-5.4455	-8.30e-02		
8053325	0.6041	0.39445798	8.60e-01	-5.4455	5.83e-02		
7905462	0.6041	0.39447225	8.60e-01	-5.4456	2.47e-02		
8176986	0.6041	0.39449278	8.60e-01	-5.4456	6.53e-02	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
8041149	0.6042	0.39464055	-8.60e-01	-5.4458	-7.25e-02	WDR43	WD repeat domain 43
7970376	0.6042	0.39464349	-8.60e-01	-5.4458	-7.49e-02	CHAMP1	chromosome alignment maintaining phosphoprotein 1
8161373	0.6044	0.3947542	8.60e-01	-5.446	1.37e-01	LINC00268	long intergenic non-protein coding RNA 268
8119525	0.6044	0.39476455	-8.60e-01	-5.446	-5.30e-02	HCRP1	hepatocellular carcinoma-related HCRP1
7952375	0.6044	0.39483568	8.60e-01	-5.4461	3.44e-02	OR6M1	olfactory receptor family 6 subfamily M member 1
8154758	0.6045	0.39489378	8.60e-01	-5.4462	3.83e-02		
8089040	0.6045	0.39492529	-8.60e-01	-5.4462	-5.48e-02	MINA	MYC induced nuclear antigen
8017106	0.6045	0.39492604	-8.60e-01	-5.4462	-5.71e-02	TRIM37	tripartite motif containing 37
8063000	0.6045	0.3949288	8.60e-01	-5.4462	5.52e-02	WFDC2	WAP four-disulfide core domain 2
7916566	0.6045	0.39499099	8.59e-01	-5.4463	2.67e-02		
7950032	0.6046	0.39508412	8.59e-01	-5.4464	6.99e-02	FGF4	fibroblast growth factor 4
7920795	0.6046	0.39511605	8.59e-01	-5.4465	2.30e-02		
8114964	0.6047	0.3951888	-8.59e-01	-5.4466	-2.50e-01	SPINK1	serine peptidase inhibitor, Kazal type 1
7970426	0.6047	0.3952055	-8.59e-01	-5.4466	-1.00e-01		
8054995	0.6049	0.39531893	-8.59e-01	-5.4468	-6.83e-02		
8124868	0.6049	0.39537345	8.59e-01	-5.4469	5.71e-02	CCHCR1	coiled-coil alpha-helical rod protein 1
8176427	0.6049	0.39538861	8.59e-01	-5.4469	5.16e-02		
7987792	0.6049	0.39539818	-8.59e-01	-5.4469	-6.62e-02	PLA2G4D	phospholipase A2 group IVD
7963502	0.6049	0.39540025	8.59e-01	-5.4469	5.71e-02	KRT77	keratin 77
8177130	0.6049	0.39543472	8.59e-01	-5.4469	6.30e-02	SLC9B1	solute carrier family 9 member B1
8066279	0.6049	0.39548154	-8.59e-01	-5.447	-6.21e-02	ZHX3	zinc fingers and homeoboxes 3
8138088	0.605	0.39555857	8.58e-01	-5.4471	6.79e-02	FAM220A	family with sequence similarity 220 member A
7920341	0.605	0.39556294	8.58e-01	-5.4471	6.66e-02	GATAD2B	GATA zinc finger domain containing 2B
8103789	0.6051	0.39568654	-8.58e-01	-5.4473	-8.80e-02	GPM6A	glycoprotein M6A
7951717	0.6051	0.39576432	-8.58e-01	-5.4474	-4.20e-02	TMPRSS5///TMPRSS5	transmembrane protease, serine 5///transmembrane protease, serine 5
7912724	0.6051	0.39576763	8.58e-01	-5.4474	5.48e-02	ARHGEF19	Rho guanine nucleotide exchange factor 19
7976856	0.6051	0.39577559	8.58e-01	-5.4474	3.94e-02	MIR410	microRNA 410
7912112	0.6051	0.39578206	-8.58e-01	-5.4474	-8.09e-02	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
8049542	0.6051	0.39581365	8.58e-01	-5.4475	5.61e-02	LRRFIP1	LRR binding FLII interacting protein 1
8100338	0.6051	0.39581618	8.58e-01	-5.4475	4.75e-02	ERVMER34-1	endogenous retrovirus group MER34 member 1
8150163	0.6052	0.39585303	8.58e-01	-5.4475	3.53e-02		
8161554	0.6052	0.39593139	8.58e-01	-5.4477	1.37e-01	LINC00268	long intergenic non-protein coding RNA 268
8095736	0.6053	0.39595786	-8.58e-01	-5.4477	-4.94e-02	AREG	amphiregulin
7911403	0.6053	0.39604386	-8.57e-01	-5.4478	-6.68e-02	TNFRSF18	TNF receptor superfamily member 18
8142930	0.6053	0.39604465	8.57e-01	-5.4478	4.61e-02	CEP41///CEP41	centrosomal protein 41///centrosomal protein 41
8154793	0.6053	0.39607745	-8.57e-01	-5.4479	-7.48e-02	NFX1	nuclear transcription factor, X-box binding 1
7950701	0.6054	0.39610384	8.57e-01	-5.4479	4.05e-02	TENM4	teneurin transmembrane protein 4
7953200	0.6054	0.39614643	8.57e-01	-5.448	8.33e-02	CCND2	cyclin D2
7901102	0.6054	0.39620607	8.57e-01	-5.448	7.59e-02	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria
8036403	0.6054	0.3962485	8.57e-01	-5.4481	5.26e-02	LOC400692	uncharacterized LOC400692
8009474	0.6054	0.39624899	8.57e-01	-5.4481	1.87e-02		
8124164	0.6055	0.39630669	8.57e-01	-5.4482	6.90e-02		
8001496	0.6056	0.39641055	-8.57e-01	-5.4483	-7.79e-02	NUDT21	nudix hydrolase 21
8168303	0.6056	0.39642451	8.57e-01	-5.4484	5.37e-02	TAF1	TATA-box binding protein associated factor 1
8037962	0.6057	0.39647584	-8.57e-01	-5.4484	-4.75e-02	CABP5	calcium binding protein 5
7920492	0.6057	0.39649153	-8.57e-01	-5.4485	-9.51e-02	C1orf43///C1orf43	chromosome 1 open reading frame 43///chromosome 1 open reading frame 43
7997245	0.6057	0.39657748	-8.57e-01	-5.4486	-9.69e-02		
7940914	0.6057	0.39661159	-8.56e-01	-5.4486	-8.27e-02	FKBP2	FK506 binding protein 2
8131044	0.6057	0.39661231	8.56e-01	-5.4486	9.61e-02	GET4	golgi to ER traffic protein 4
8040372	0.6057	0.39661573	8.56e-01	-5.4486	4.69e-02		
8039695	0.6058	0.39669937	-8.56e-01	-5.4488	-6.73e-02	ZNF417	zinc finger protein 417
8128837	0.6059	0.39674755	8.56e-01	-5.4488	5.51e-02	METTL24	methyltransferase like 24
8093756	0.6059	0.39676543	8.56e-01	-5.4488	5.69e-02	MSANTD1	Myb/SANT DNA binding domain containing 1
7953735	0.6059	0.3967957	8.56e-01	-5.4489	7.64e-02	LINC00965///LINC00965	long intergenic non-protein coding RNA 965///long intergenic non-protein coding RNA 965
7902036	0.6059	0.39686336	8.56e-01	-5.449	1.63e-01		
8157804	0.6061	0.397015	8.56e-01	-5.4492	5.59e-02	OLFML2A	olfactomedin like 2A
8073332	0.6062	0.39708255	-8.56e-01	-5.4493	-8.21e-02		
8035278	0.6062	0.39709483	8.56e-01	-5.4493	4.96e-02	ANO8	anoctamin 8
8168873	0.6062	0.39714276	8.55e-01	-5.4494	1.12e-01	ARMCX6	armadillo repeat containing, X-linked 6
8049969	0.6063	0.39723285	-8.55e-01	-5.4495	-5.42e-02	SH3YL1	SH3 and SYLF domain containing 1
8143825	0.6064	0.39726384	-8.55e-01	-5.4496	-4.86e-02	KCNH2	potassium voltage-gated channel subfamily H member 2
8122966	0.6064	0.39730954	8.55e-01	-5.4496	4.58e-02	CLDN20	claudin 20
8163402	0.6064	0.39736737	-8.55e-01	-5.4497	-7.57e-02	PTBP3	polypyrimidine tract binding protein 3
8022892	0.6065	0.39742716	-8.55e-01	-5.4498	-3.83e-02	ZNF396	zinc finger protein 396
8102655	0.6065	0.39744915	-8.55e-01	-5.4498	-4.14e-02	BBS7	Bardet-Biedl syndrome 7
7952069	0.6065	0.3974691	-8.55e-01	-5.4499	-1.07e-01	IFT46	intraflagellar transport 46
8155734	0.6065	0.39747887	8.55e-01	-5.4499	5.43e-02	FAM189A2	family with sequence similarity 189 member A2
7975630	0.6065	0.39751846	8.55e-01	-5.4499	2.48e-02		
8101063	0.6067	0.39767441	8.55e-01	-5.4501	4.15e-02		
7961102	0.6067	0.39770839	-8.54e-01	-5.4502	-1.32e-01	CLEC1B	C-type lectin domain family 1 member B
7955535	0.6068	0.39773946	8.54e-01	-5.4502	6.39e-02	ACVR1B	activin A receptor type 1B
8152617	0.6068	0.39779234	-8.54e-01	-5.4503	-5.75e-02	HAS2	hyaluronan synthase 2
7945241	0.6068	0.3978215	8.54e-01	-5.4504	6.42e-02	C11orf44	chromosome 11 open reading frame 44
8059213	0.6071	0.39799796	8.54e-01	-5.4506	4.69e-02	RESP18	regulated endocrine specific protein 18
7923442	0.6072	0.39813354	8.54e-01	-5.4508	5.22e-02	SYT2	synaptotagmin 2
8061445	0.6073	0.39818178	8.54e-01	-5.4509	8.76e-02		
8033479	0.6073	0.39818997	-8.54e-01	-5.4509	-6.79e-02	ELAVL1	ELAV like RNA binding protein 1
8162601	0.6074	0.39832201	-8.53e-01	-5.4511	-5.03e-02	ZNF367	zinc finger protein 367
7968236	0.6074	0.39833414	8.53e-01	-5.4511	6.08e-02	RASL11A	RAS like family 11 member A
8156194	0.6074	0.39835995	8.53e-01	-5.4511	6.13e-02		
8008704	0.6074	0.39836043	8.53e-01	-5.4511	5.10e-02		
8050443	0.6074	0.39842699	-8.53e-01	-5.4512	-1.89e-01	SMC6	structural maintenance of chromosomes 6
7949553	0.6074	0.39843323	-8.53e-01	-5.4512	-4.97e-02	CATSPER1	cation channel sperm associated 1
8156529	0.6074	0.3984565	8.53e-01	-5.4513	5.08e-02	ZNF169	zinc finger protein 169
8076193	0.6074	0.3984601	8.53e-01	-5.4513	5.96e-02		
7933071	0.6074	0.39846162	-8.53e-01	-5.4513	-9.15e-02		
8135037	0.6074	0.3985025	8.53e-01	-5.4513	3.87e-02	MUC12	mucin 12, cell surface associated
8177178	0.6074	0.39850953	-8.53e-01	-5.4513	-7.68e-02		
7919715	0.6074	0.39854937	-8.53e-01	-5.4514	-9.07e-02	ANP32E	acidic nuclear phosphoprotein 32 family member E
7914923	0.6075	0.398651	8.53e-01	-5.4515	4.68e-02	OSCP1	organic solute carrier partner 1
8010783	0.6075	0.39867642	-8.53e-01	-5.4516	-7.32e-02	UTS2R	urotensin 2 receptor
8070689	0.6076	0.39873423	8.53e-01	-5.4516	6.78e-02	HSF2BP	heat shock transcription factor 2 binding protein
7899160	0.6076	0.39878668	-8.52e-01	-5.4517	-9.35e-02	CD52	CD52 molecule
7980306	0.6076	0.39879374	8.52e-01	-5.4517	5.08e-02		
8074335	0.6077	0.39884715	8.52e-01	-5.4518	9.49e-02	LOC102724788///PRODH	proline dehydrogenase 1, mitochondrial///proline dehydrogenase 1
7959386	0.6077	0.39885015	8.52e-01	-5.4518	5.09e-02	LRRC43	leucine rich repeat containing 43
8094163	0.6077	0.39888377	-8.52e-01	-5.4519	-3.87e-02		
8176677	0.6077	0.39892102	-8.52e-01	-5.4519	-7.71e-02		
8006746	0.6079	0.39907714	8.52e-01	-5.4521	9.93e-02	TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F
8163107	0.6079	0.39912503	-8.52e-01	-5.4522	-1.06e-01	MIR32	microRNA 32
8100808	0.6079	0.39914992	-8.52e-01	-5.4522	-1.64e-01	SULT1E1	sulfotransferase family 1E member 1
7934095	0.608	0.39918317	8.52e-01	-5.4523	2.46e-02		
8086283	0.608	0.39919733	-8.52e-01	-5.4523	-3.89e-02	SCN11A	sodium voltage-gated channel alpha subunit 11
8084794	0.6081	0.39929694	-8.52e-01	-5.4524	-1.68e-01	IL1RAP	interleukin 1 receptor accessory protein
8084488	0.6084	0.39953834	8.51e-01	-5.4528	8.89e-02	POLR2H	RNA polymerase II subunit H
8099713	0.6084	0.39954978	8.51e-01	-5.4528	4.52e-02		
8029988	0.6084	0.39957636	8.51e-01	-5.4528	3.68e-02	ELSPBP1	epididymal sperm binding protein 1
8144281	0.6085	0.39962755	-8.51e-01	-5.4529	-4.28e-02	ARHGEF10	Rho guanine nucleotide exchange factor 10
7984813	0.6085	0.39964892	-8.51e-01	-5.4529	-7.69e-02	ISLR	immunoglobulin superfamily containing leucine rich repeat
7925043	0.6087	0.39980342	-8.51e-01	-5.4532	-5.95e-02	EXOC8	exocyst complex component 8
8085914	0.6088	0.39991704	-8.50e-01	-5.4533	-9.79e-02	SLC4A7	solute carrier family 4 member 7
7927058	0.6089	0.40001312	8.50e-01	-5.4535	4.97e-02		
7955297	0.609	0.40009865	8.50e-01	-5.4536	7.97e-02	AQP5	aquaporin 5
7900833	0.609	0.40013604	-8.50e-01	-5.4536	-7.33e-02	KDM4A	lysine demethylase 4A
8154012	0.609	0.40015462	8.50e-01	-5.4537	6.71e-02	KANK1	KN motif and ankyrin repeat domains 1
8064471	0.609	0.40015625	-8.50e-01	-5.4537	-7.63e-02	SIRPB1	signal regulatory protein beta 1
7993624	0.6093	0.40034645	8.50e-01	-5.4539	8.19e-02	SYT17	synaptotagmin 17
8003769	0.6093	0.40037131	-8.50e-01	-5.454	-5.81e-02		
7979904	0.6093	0.40042772	-8.49e-01	-5.454	-6.54e-02	ADAM21P1///ADAM21	ADAM metallopeptidase domain 21 pseudogene 1///ADAM metallopeptidase domain 21
8161774	0.6096	0.40061447	8.49e-01	-5.4543	3.35e-02	TRPM6	transient receptor potential cation channel subfamily M member 6
8143088	0.6096	0.40063328	-8.49e-01	-5.4543	-6.27e-02	CNOT4	CCR4-NOT transcription complex subunit 4
8177277	0.6096	0.40068603	8.49e-01	-5.4544	9.25e-02	RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1F///RBMY2EP///RBMY1A1	RNA binding motif protein, Y-linked, family 1, member J///RNA binding motif protein, Y-linked, family 1, member E///RNA binding motif protein, Y-linked, family 1, member D///RNA binding motif protein, Y-linked, family 1, member B///RNA binding motif protein, Y-linked, family 1, member F///RNA binding motif protein, Y-linked, family 2, member E pseudogene///RNA binding motif protein, Y-linked, family 1, member A1
8041420	0.6096	0.40070045	8.49e-01	-5.4544	4.68e-02		
8123407	0.6096	0.40074623	-8.49e-01	-5.4545	-7.96e-02	AFDN	afadin, adherens junction formation factor
8168274	0.6098	0.40094107	8.49e-01	-5.4548	6.40e-02	GJB1	gap junction protein beta 1
8037272	0.6098	0.40095493	8.49e-01	-5.4548	3.51e-02	PSG10P///PSG8///PSG11///PSG9///PSG7///PSG6///PSG5///PSG4///PSG3///PSG2///PSG1	pregnancy specific beta-1-glycoprotein 10, pseudogene///pregnancy specific beta-1-glycoprotein 8///pregnancy specific beta-1-glycoprotein 11///pregnancy specific beta-1-glycoprotein 9///pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)///pregnancy specific beta-1-glycoprotein 6///pregnancy specific beta-1-glycoprotein 5///pregnancy specific beta-1-glycoprotein 4///pregnancy specific beta-1-glycoprotein 3///pregnancy specific beta-1-glycoprotein 2///pregnancy specific beta-1-glycoprotein 1
8006119	0.6098	0.40097861	8.48e-01	-5.4548	7.36e-02	MIR423	microRNA 423
8118535	0.6098	0.40097902	-8.48e-01	-5.4548	-7.72e-02	RNF5P1///RNF5	ring finger protein 5 pseudogene 1///ring finger protein 5
7988380	0.6098	0.40098477	8.48e-01	-5.4548	5.46e-02	DUOXA1	dual oxidase maturation factor 1
7991143	0.6098	0.40100815	-8.48e-01	-5.4549	-5.60e-02	SEC11A///SEC11A	SEC11 homolog A, signal peptidase complex subunit///SEC11 homolog A, signal peptidase complex subunit
8084921	0.6098	0.40106566	8.48e-01	-5.4549	5.71e-02	TNK2-AS1	TNK2 antisense RNA 1
8097553	0.6098	0.4010839	-8.48e-01	-5.455	-4.27e-02	IL15	interleukin 15
8127346	0.6098	0.40108682	-8.48e-01	-5.455	-6.30e-02	RAB23	RAB23, member RAS oncogene family
8166124	0.6098	0.40109445	8.48e-01	-5.455	5.04e-02	UBE2E4P	ubiquitin conjugating enzyme E2 E4 pseudogene
8074856	0.6098	0.40112957	8.48e-01	-5.455	4.26e-02	PRAME	preferentially expressed antigen in melanoma
8173890	0.6098	0.40113154	8.48e-01	-5.455	3.02e-02		
8039054	0.61	0.40123759	-8.48e-01	-5.4552	-7.04e-02	ZNF347	zinc finger protein 347
8158224	0.61	0.40129048	8.48e-01	-5.4553	7.46e-02	SLC27A4	solute carrier family 27 member 4
8168362	0.61	0.40131456	8.48e-01	-5.4553	5.90e-02	FLJ44635	TPT1-like protein
7971071	0.61	0.40133856	8.48e-01	-5.4553	6.21e-02	CSNK1A1L	casein kinase 1 alpha 1 like
7916227	0.61	0.40135044	8.48e-01	-5.4553	2.28e-02		
8068788	0.6103	0.40153759	8.47e-01	-5.4556	5.56e-02	UBASH3A	ubiquitin associated and SH3 domain containing A
8081667	0.6104	0.40162484	-8.47e-01	-5.4557	-1.04e-01	SLC35A5	solute carrier family 35 member A5
8036207	0.6104	0.40164707	8.47e-01	-5.4558	6.44e-02	NFKBID	NFKB inhibitor delta
8065469	0.6107	0.40189417	-8.47e-01	-5.4561	-4.76e-02	ABHD12	abhydrolase domain containing 12
8154381	0.6107	0.40191924	-8.47e-01	-5.4561	-2.34e-01	LURAP1L	leucine rich adaptor protein 1 like
8167693	0.6109	0.40204358	8.47e-01	-5.4563	4.62e-02	XAGE2	X antigen family member 2
7932420	0.6109	0.40205065	-8.47e-01	-5.4563	-4.34e-02	HACD1	3-hydroxyacyl-CoA dehydratase 1
8136095	0.6112	0.40228121	8.46e-01	-5.4566	4.21e-02	AHCYL2	adenosylhomocysteinase like 2
8046746	0.6112	0.40231242	8.46e-01	-5.4567	8.66e-02	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C
7971415	0.6112	0.40233292	8.46e-01	-5.4567	2.10e-02		
8057929	0.6112	0.40237734	8.46e-01	-5.4568	8.51e-02		
8070771	0.6114	0.40248696	8.46e-01	-5.4569	7.91e-02	KRTAP10-1	keratin associated protein 10-1
8172445	0.6114	0.40251897	8.46e-01	-5.457	3.00e-02		
7921862	0.6114	0.4025339	8.46e-01	-5.457	4.68e-02	CFAP126	cilia and flagella associated protein 126
8105741	0.6115	0.40262938	-8.45e-01	-5.4571	-4.41e-02	MAST4	microtubule associated serine/threonine kinase family member 4
8064218	0.6116	0.40273013	8.45e-01	-5.4573	5.64e-02	PRPF6	pre-mRNA processing factor 6
8096663	0.6116	0.40277435	-8.45e-01	-5.4573	-7.22e-02	CISD2	CDGSH iron sulfur domain 2
8148799	0.6118	0.4028865	8.45e-01	-5.4575	4.78e-02	HGH1	HGH1 homolog
7955943	0.6118	0.40289628	-8.45e-01	-5.4575	-4.98e-02	PDE1B	phosphodiesterase 1B
8050763	0.6118	0.40296076	8.45e-01	-5.4576	7.25e-02	PTRHD1	peptidyl-tRNA hydrolase domain containing 1
7897482	0.6118	0.40300244	8.45e-01	-5.4577	5.71e-02	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
8037688	0.6118	0.40300717	-8.45e-01	-5.4577	-5.61e-02	RSPH6A	radial spoke head 6 homolog A
7956443	0.6119	0.40310981	8.45e-01	-5.4578	5.99e-02	MARS	methionyl-tRNA synthetase
8117929	0.6119	0.40312249	-8.45e-01	-5.4578	-5.65e-02	ABCF1	ATP binding cassette subfamily F member 1
8110688	0.612	0.40316598	8.45e-01	-5.4579	4.50e-02	SLC9A3	solute carrier family 9 member A3
8017402	0.612	0.40323583	8.44e-01	-5.458	4.87e-02	STRADA	STE20-related kinase adaptor alpha
7982876	0.6124	0.40350579	8.44e-01	-5.4584	7.94e-02		
8028963	0.6125	0.40357075	-8.44e-01	-5.4584	-1.60e-01	CYP2B6	cytochrome P450 family 2 subfamily B member 6
7971511	0.6126	0.40367466	8.44e-01	-5.4586	6.00e-02		
8030022	0.6126	0.40369441	-8.44e-01	-5.4586	-7.29e-02	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D
8155673	0.6128	0.40382738	8.43e-01	-5.4588	3.32e-02	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta
7977655	0.6128	0.40391066	-8.43e-01	-5.4589	-5.25e-02	OR5AU1	olfactory receptor family 5 subfamily AU member 1
8025918	0.6128	0.40391766	8.43e-01	-5.4589	5.97e-02	CNN1	calponin 1
8161533	0.6128	0.40393206	8.43e-01	-5.4589	5.02e-02	FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
7924386	0.6129	0.40397445	8.43e-01	-5.459	6.45e-02		
8038407	0.6129	0.4039881	8.43e-01	-5.459	4.29e-02	RRAS	related RAS viral (r-ras) oncogene homolog
8090889	0.6129	0.40408226	8.43e-01	-5.4592	4.17e-02		
8130073	0.6129	0.40408404	8.43e-01	-5.4592	6.36e-02	ZC3H12D	zinc finger CCCH-type containing 12D
8095751	0.613	0.40414101	8.43e-01	-5.4592	5.46e-02	PARM1	prostate androgen-regulated mucin-like protein 1
7911657	0.6131	0.40422112	8.43e-01	-5.4594	8.06e-02	CFAP74	cilia and flagella associated protein 74
8177120	0.6131	0.40422852	8.43e-01	-5.4594	9.32e-02	LOC100233156///TEKT4P2///MAFIP	tektin 4 pseudogene///tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)
7972237	0.6131	0.40429497	8.42e-01	-5.4595	2.90e-02		
8129309	0.6131	0.40433095	8.42e-01	-5.4595	4.73e-02		
8069083	0.6131	0.40433968	-8.42e-01	-5.4595	-5.91e-02	C21orf2	chromosome 21 open reading frame 2
8087833	0.6131	0.40435621	8.42e-01	-5.4595	5.76e-02	DUSP7	dual specificity phosphatase 7
8170671	0.6132	0.40443248	8.42e-01	-5.4596	5.69e-02	ATP2B3	ATPase plasma membrane Ca2+ transporting 3
7952735	0.6132	0.4044426	8.42e-01	-5.4597	3.21e-02		
7938047	0.6133	0.40459118	8.42e-01	-5.4599	4.30e-02		
7999233	0.6133	0.40460407	-8.42e-01	-5.4599	-8.31e-02	GLYR1	glyoxylate reductase 1 homolog
8062601	0.6133	0.40462326	8.42e-01	-5.4599	3.07e-02	LOC100128988	uncharacterized LOC100128988
8163253	0.6133	0.40463217	8.42e-01	-5.4599	4.55e-02		
7909811	0.6133	0.40464328	8.42e-01	-5.4599	9.00e-02		
8020724	0.6133	0.40464816	-8.42e-01	-5.4599	-1.62e-01	DSG1	desmoglein 1
8000772	0.6133	0.40469652	-8.42e-01	-5.46	-5.90e-02	FAM57B	family with sequence similarity 57 member B
7965152	0.6133	0.40470051	-8.42e-01	-5.46	-9.69e-02		
8121390	0.6133	0.40472147	8.42e-01	-5.46	4.49e-02		
8044572	0.6134	0.40478984	8.42e-01	-5.4601	4.12e-02		
7988348	0.6134	0.40487	8.41e-01	-5.4603	3.00e-02		
8049349	0.6134	0.40487901	-8.41e-01	-5.4603	-9.45e-02	UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	UDP glucuronosyltransferase family 1 member A3///UDP glucuronosyltransferase family 1 member A1///UDP glucuronosyltransferase family 1 member A4///UDP glucuronosyltransferase family 1 member A9///UDP glucuronosyltransferase family 1 member A5///UDP glucuronosyltransferase family 1 member A6///UDP glucuronosyltransferase family 1 member A7///UDP glucuronosyltransferase family 1 member A8///UDP glucuronosyltransferase family 1 member A10
7989718	0.6134	0.40488095	-8.41e-01	-5.4603	-6.94e-02	RASL12	RAS like family 12
8177269	0.6136	0.40497858	-8.41e-01	-5.4604	-5.63e-02	ERVH-6	endogenous retrovirus group H member 6
8121461	0.6136	0.40500466	-8.41e-01	-5.4604	-6.75e-02	CDC40	cell division cycle 40
7966223	0.6137	0.40514112	-8.41e-01	-5.4606	-1.27e-01		
8107328	0.6139	0.40528656	-8.41e-01	-5.4608	-7.26e-02	EPB41L4A-AS2	EPB41L4A antisense RNA 2 (head to head)
7941087	0.6139	0.40533738	8.41e-01	-5.4609	6.93e-02	PPP2R5B	protein phosphatase 2 regulatory subunit B'beta
8135033	0.6139	0.40536227	8.41e-01	-5.4609	9.38e-02	MUC12	mucin 12, cell surface associated
7991898	0.6139	0.40538298	8.41e-01	-5.461	9.50e-02	NHLRC4	NHL repeat containing 4
8108949	0.6139	0.40538591	8.41e-01	-5.461	5.51e-02	POU4F3	POU class 4 homeobox 3
8099121	0.6139	0.4053972	8.40e-01	-5.461	6.10e-02	STX18	syntaxin 18
7969736	0.6139	0.40540612	8.40e-01	-5.461	6.53e-02	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1
8079401	0.6139	0.40543563	-8.40e-01	-5.461	-4.21e-02	CCR5	C-C motif chemokine receptor 5 (gene/pseudogene)
8127903	0.614	0.40553085	-8.40e-01	-5.4612	-5.44e-02	CEP162	centrosomal protein 162
7966686	0.614	0.40553445	8.40e-01	-5.4612	2.89e-02		
7910636	0.6141	0.40559207	-8.40e-01	-5.4613	-1.19e-01		
8103309	0.6141	0.40562844	-8.40e-01	-5.4613	-6.28e-02		
7912224	0.6141	0.40563974	-8.40e-01	-5.4613	-5.90e-02	SLC2A5	solute carrier family 2 member 5
7897439	0.6141	0.40567401	8.40e-01	-5.4614	8.23e-02		
8172504	0.6142	0.40577749	8.40e-01	-5.4615	5.22e-02	GRIPAP1	GRIP1 associated protein 1
7973545	0.6142	0.40579036	8.40e-01	-5.4615	9.23e-02	DCAF11	DDB1 and CUL4 associated factor 11
8043743	0.6142	0.40581991	-8.40e-01	-5.4616	-6.76e-02		
8155284	0.6142	0.40584146	8.40e-01	-5.4616	4.85e-02	FRMPD1	FERM and PDZ domain containing 1
8149084	0.6142	0.40585563	8.40e-01	-5.4616	3.05e-02	MCPH1-AS1	MCPH1 antisense RNA 1
8167430	0.6142	0.4058577	8.40e-01	-5.4616	5.44e-02	CCDC120	coiled-coil domain containing 120
7909455	0.6142	0.4059206	-8.40e-01	-5.4617	-7.13e-02	TRAF3IP3	TRAF3 interacting protein 3
7960383	0.6143	0.4059538	8.39e-01	-5.4618	7.56e-02	PARP11	poly(ADP-ribose) polymerase family member 11
8079294	0.6143	0.40597837	-8.39e-01	-5.4618	-7.39e-02	EXOSC7	exosome component 7
7911110	0.6144	0.40607564	-8.39e-01	-5.4619	-7.23e-02		
